OpportunityName,AccountName,StageName,CloseDate,Amount
Opportunity_39026,Account_39026,Closed Won,2026-02-06,24783
Opportunity_39027,Account_39027,Proposal/Price Quote,2026-01-28,46255
Opportunity_39028,Account_39028,Negotiation/Review,2026-08-22,1031
Opportunity_39029,Account_39029,Closed Lost,2026-03-18,91422
Opportunity_39030,Account_39030,Closed Won,2026-06-28,75687
Opportunity_39031,Account_39031,Proposal/Price Quote,2026-03-04,53696
Opportunity_39032,Account_39032,Proposal/Price Quote,2026-05-17,41020
Opportunity_39033,Account_39033,Closed Lost,2026-11-16,37438
Opportunity_39034,Account_39034,Negotiation/Review,2026-06-10,4557
Opportunity_39035,Account_39035,Negotiation/Review,2026-11-12,66072
Opportunity_39036,Account_39036,Closed Lost,2026-08-25,97107
Opportunity_39037,Account_39037,Closed Lost,2026-02-13,58408
Opportunity_39038,Account_39038,Proposal/Price Quote,2026-03-22,50232
Opportunity_39039,Account_39039,Proposal/Price Quote,2026-05-14,14921
Opportunity_39040,Account_39040,Closed Won,2026-05-14,63348
Opportunity_39041,Account_39041,Qualification,2026-08-10,1645
Opportunity_39042,Account_39042,Closed Lost,2026-08-12,5890
Opportunity_39043,Account_39043,Closed Won,2026-06-11,3283
Opportunity_39044,Account_39044,Negotiation/Review,2026-07-29,31519
Opportunity_39045,Account_39045,Closed Lost,2026-09-25,96674
Opportunity_39046,Account_39046,Negotiation/Review,2026-08-22,72132
Opportunity_39047,Account_39047,Closed Won,2026-08-07,27594
Opportunity_39048,Account_39048,Closed Won,2026-04-26,21089
Opportunity_39049,Account_39049,Proposal/Price Quote,2026-03-13,47547
Opportunity_39050,Account_39050,Proposal/Price Quote,2026-07-18,91745
Opportunity_39051,Account_39051,Qualification,2025-12-29,64356
Opportunity_39052,Account_39052,Closed Lost,2026-05-06,90563
Opportunity_39053,Account_39053,Proposal/Price Quote,2026-07-08,87245
Opportunity_39054,Account_39054,Qualification,2026-04-18,70458
Opportunity_39055,Account_39055,Closed Won,2025-12-26,30764
Opportunity_39056,Account_39056,Negotiation/Review,2026-02-07,70582
Opportunity_39057,Account_39057,Closed Lost,2025-12-19,28661
Opportunity_39058,Account_39058,Closed Won,2026-11-04,53092
Opportunity_39059,Account_39059,Proposal/Price Quote,2026-09-26,76969
Opportunity_39060,Account_39060,Proposal/Price Quote,2026-09-18,86651
Opportunity_39061,Account_39061,Closed Lost,2026-05-19,14539
Opportunity_39062,Account_39062,Proposal/Price Quote,2026-09-22,10590
Opportunity_39063,Account_39063,Closed Lost,2026-01-26,2640
Opportunity_39064,Account_39064,Qualification,2025-12-05,40571
Opportunity_39065,Account_39065,Qualification,2026-04-27,11463
Opportunity_39066,Account_39066,Closed Won,2026-11-20,76285
Opportunity_39067,Account_39067,Closed Lost,2026-01-26,36627
Opportunity_39068,Account_39068,Closed Won,2025-12-13,76675
Opportunity_39069,Account_39069,Closed Lost,2026-01-25,95375
Opportunity_39070,Account_39070,Negotiation/Review,2026-06-17,52448
Opportunity_39071,Account_39071,Negotiation/Review,2026-09-25,98782
Opportunity_39072,Account_39072,Qualification,2026-08-13,1714
Opportunity_39073,Account_39073,Closed Lost,2026-06-21,25069
Opportunity_39074,Account_39074,Proposal/Price Quote,2026-07-28,16043
Opportunity_39075,Account_39075,Closed Won,2026-09-21,81537
Opportunity_39076,Account_39076,Negotiation/Review,2026-06-28,60439
Opportunity_39077,Account_39077,Proposal/Price Quote,2025-12-11,37640
Opportunity_39078,Account_39078,Closed Won,2025-12-16,8657
Opportunity_39079,Account_39079,Proposal/Price Quote,2026-02-24,36580
Opportunity_39080,Account_39080,Negotiation/Review,2026-11-27,61929
Opportunity_39081,Account_39081,Negotiation/Review,2026-02-09,88832
Opportunity_39082,Account_39082,Closed Won,2026-04-22,4121
Opportunity_39083,Account_39083,Proposal/Price Quote,2026-04-05,35847
Opportunity_39084,Account_39084,Negotiation/Review,2026-04-08,66749
Opportunity_39085,Account_39085,Closed Won,2026-01-10,13662
Opportunity_39086,Account_39086,Negotiation/Review,2026-11-21,58596
Opportunity_39087,Account_39087,Closed Lost,2026-07-30,81859
Opportunity_39088,Account_39088,Closed Won,2026-04-22,99178
Opportunity_39089,Account_39089,Closed Lost,2026-06-16,21141
Opportunity_39090,Account_39090,Proposal/Price Quote,2026-10-16,46294
Opportunity_39091,Account_39091,Qualification,2026-07-19,90488
Opportunity_39092,Account_39092,Closed Won,2026-08-15,73407
Opportunity_39093,Account_39093,Closed Lost,2026-04-16,65447
Opportunity_39094,Account_39094,Closed Lost,2026-08-11,94932
Opportunity_39095,Account_39095,Qualification,2025-12-29,56267
Opportunity_39096,Account_39096,Closed Won,2026-08-13,15099
Opportunity_39097,Account_39097,Proposal/Price Quote,2026-04-12,2399
Opportunity_39098,Account_39098,Negotiation/Review,2026-10-16,38420
Opportunity_39099,Account_39099,Proposal/Price Quote,2025-12-11,37397
Opportunity_39100,Account_39100,Qualification,2026-05-24,80500
Opportunity_39101,Account_39101,Closed Won,2026-08-14,28041
Opportunity_39102,Account_39102,Qualification,2026-05-25,17156
Opportunity_39103,Account_39103,Closed Lost,2026-02-22,80494
Opportunity_39104,Account_39104,Proposal/Price Quote,2026-04-04,73928
Opportunity_39105,Account_39105,Proposal/Price Quote,2026-01-28,89208
Opportunity_39106,Account_39106,Proposal/Price Quote,2026-11-13,6667
Opportunity_39107,Account_39107,Proposal/Price Quote,2026-07-18,27782
Opportunity_39108,Account_39108,Closed Won,2026-04-22,75627
Opportunity_39109,Account_39109,Negotiation/Review,2026-06-09,68629
Opportunity_39110,Account_39110,Closed Won,2026-03-01,70341
Opportunity_39111,Account_39111,Closed Lost,2026-02-17,46622
Opportunity_39112,Account_39112,Closed Won,2026-10-04,81166
Opportunity_39113,Account_39113,Qualification,2026-08-13,19832
Opportunity_39114,Account_39114,Negotiation/Review,2026-09-27,18462
Opportunity_39115,Account_39115,Qualification,2026-07-25,47213
Opportunity_39116,Account_39116,Closed Won,2026-09-16,51118
Opportunity_39117,Account_39117,Negotiation/Review,2026-03-19,18279
Opportunity_39118,Account_39118,Negotiation/Review,2026-11-22,47598
Opportunity_39119,Account_39119,Proposal/Price Quote,2026-07-21,40531
Opportunity_39120,Account_39120,Closed Won,2026-05-12,96789
Opportunity_39121,Account_39121,Proposal/Price Quote,2026-02-13,16950
Opportunity_39122,Account_39122,Proposal/Price Quote,2026-03-09,75942
Opportunity_39123,Account_39123,Qualification,2025-12-29,71737
Opportunity_39124,Account_39124,Qualification,2026-01-19,26507
Opportunity_39125,Account_39125,Negotiation/Review,2026-07-14,76339
Opportunity_39126,Account_39126,Closed Lost,2026-06-20,8837
Opportunity_39127,Account_39127,Closed Won,2026-10-31,30361
Opportunity_39128,Account_39128,Negotiation/Review,2026-06-19,20402
Opportunity_39129,Account_39129,Closed Lost,2026-03-24,94726
Opportunity_39130,Account_39130,Closed Won,2026-06-16,26949
Opportunity_39131,Account_39131,Closed Lost,2026-04-05,50839
Opportunity_39132,Account_39132,Proposal/Price Quote,2026-03-18,55342
Opportunity_39133,Account_39133,Closed Won,2026-04-04,28594
Opportunity_39134,Account_39134,Proposal/Price Quote,2026-05-29,24986
Opportunity_39135,Account_39135,Proposal/Price Quote,2026-10-11,91831
Opportunity_39136,Account_39136,Negotiation/Review,2026-01-09,18317
Opportunity_39137,Account_39137,Qualification,2026-02-08,28330
Opportunity_39138,Account_39138,Proposal/Price Quote,2026-09-21,52111
Opportunity_39139,Account_39139,Negotiation/Review,2026-02-13,28208
Opportunity_39140,Account_39140,Proposal/Price Quote,2026-07-13,51856
Opportunity_39141,Account_39141,Proposal/Price Quote,2026-06-19,15475
Opportunity_39142,Account_39142,Closed Won,2026-09-30,52054
Opportunity_39143,Account_39143,Closed Won,2026-04-04,14769
Opportunity_39144,Account_39144,Closed Won,2026-03-20,74314
Opportunity_39145,Account_39145,Proposal/Price Quote,2026-11-29,92967
Opportunity_39146,Account_39146,Negotiation/Review,2026-11-08,32166
Opportunity_39147,Account_39147,Negotiation/Review,2026-11-17,20721
Opportunity_39148,Account_39148,Qualification,2026-03-25,64125
Opportunity_39149,Account_39149,Proposal/Price Quote,2026-10-29,69300
Opportunity_39150,Account_39150,Negotiation/Review,2026-11-30,24840
Opportunity_39151,Account_39151,Qualification,2026-09-13,57317
Opportunity_39152,Account_39152,Negotiation/Review,2026-01-04,43660
Opportunity_39153,Account_39153,Closed Won,2026-01-14,14187
Opportunity_39154,Account_39154,Negotiation/Review,2025-12-31,34412
Opportunity_39155,Account_39155,Closed Lost,2026-05-21,64243
Opportunity_39156,Account_39156,Proposal/Price Quote,2026-10-23,86500
Opportunity_39157,Account_39157,Negotiation/Review,2026-07-24,29300
Opportunity_39158,Account_39158,Qualification,2026-02-13,57842
Opportunity_39159,Account_39159,Closed Won,2025-12-19,63849
Opportunity_39160,Account_39160,Proposal/Price Quote,2026-02-07,51798
Opportunity_39161,Account_39161,Closed Lost,2026-05-30,91931
Opportunity_39162,Account_39162,Negotiation/Review,2026-04-25,37073
Opportunity_39163,Account_39163,Closed Lost,2026-11-13,71951
Opportunity_39164,Account_39164,Closed Lost,2026-06-13,42547
Opportunity_39165,Account_39165,Closed Won,2026-09-27,58741
Opportunity_39166,Account_39166,Closed Won,2025-12-19,98569
Opportunity_39167,Account_39167,Closed Won,2026-01-30,83863
Opportunity_39168,Account_39168,Negotiation/Review,2026-09-10,50623
Opportunity_39169,Account_39169,Qualification,2026-07-08,15318
Opportunity_39170,Account_39170,Closed Lost,2026-01-09,38278
Opportunity_39171,Account_39171,Closed Lost,2026-06-22,10743
Opportunity_39172,Account_39172,Closed Won,2026-01-12,79173
Opportunity_39173,Account_39173,Negotiation/Review,2026-10-31,89437
Opportunity_39174,Account_39174,Closed Lost,2026-10-30,62873
Opportunity_39175,Account_39175,Negotiation/Review,2026-06-12,61523
Opportunity_39176,Account_39176,Qualification,2026-05-04,31256
Opportunity_39177,Account_39177,Qualification,2026-08-20,75115
Opportunity_39178,Account_39178,Negotiation/Review,2026-07-12,30347
Opportunity_39179,Account_39179,Negotiation/Review,2026-04-29,37197
Opportunity_39180,Account_39180,Negotiation/Review,2026-08-11,48384
Opportunity_39181,Account_39181,Qualification,2025-12-14,12501
Opportunity_39182,Account_39182,Proposal/Price Quote,2026-04-19,59799
Opportunity_39183,Account_39183,Proposal/Price Quote,2026-03-23,70464
Opportunity_39184,Account_39184,Closed Won,2026-11-07,36357
Opportunity_39185,Account_39185,Qualification,2026-08-22,87210
Opportunity_39186,Account_39186,Qualification,2025-12-27,95065
Opportunity_39187,Account_39187,Closed Lost,2026-02-18,63093
Opportunity_39188,Account_39188,Closed Won,2026-06-19,28879
Opportunity_39189,Account_39189,Proposal/Price Quote,2026-04-08,46754
Opportunity_39190,Account_39190,Proposal/Price Quote,2026-02-26,40693
Opportunity_39191,Account_39191,Closed Lost,2026-11-21,78256
Opportunity_39192,Account_39192,Qualification,2025-12-20,81575
Opportunity_39193,Account_39193,Closed Won,2026-09-29,7299
Opportunity_39194,Account_39194,Negotiation/Review,2026-01-16,55777
Opportunity_39195,Account_39195,Qualification,2026-05-25,1109
Opportunity_39196,Account_39196,Closed Lost,2026-07-24,39148
Opportunity_39197,Account_39197,Negotiation/Review,2026-04-21,95263
Opportunity_39198,Account_39198,Qualification,2026-11-18,62910
Opportunity_39199,Account_39199,Proposal/Price Quote,2026-07-13,36042
Opportunity_39200,Account_39200,Closed Won,2026-09-14,64157
Opportunity_39201,Account_39201,Proposal/Price Quote,2026-03-15,53811
Opportunity_39202,Account_39202,Closed Won,2026-04-18,76371
Opportunity_39203,Account_39203,Closed Won,2025-12-16,95996
Opportunity_39204,Account_39204,Closed Won,2026-03-04,84857
Opportunity_39205,Account_39205,Negotiation/Review,2026-04-25,2342
Opportunity_39206,Account_39206,Closed Lost,2026-07-25,55544
Opportunity_39207,Account_39207,Negotiation/Review,2026-04-23,22353
Opportunity_39208,Account_39208,Qualification,2026-01-23,49361
Opportunity_39209,Account_39209,Closed Won,2026-04-21,45486
Opportunity_39210,Account_39210,Closed Won,2026-02-06,26311
Opportunity_39211,Account_39211,Qualification,2026-02-11,55375
Opportunity_39212,Account_39212,Closed Lost,2026-01-31,60194
Opportunity_39213,Account_39213,Closed Won,2026-11-17,8360
Opportunity_39214,Account_39214,Closed Lost,2026-06-11,17532
Opportunity_39215,Account_39215,Negotiation/Review,2026-02-06,95469
Opportunity_39216,Account_39216,Negotiation/Review,2026-11-04,24566
Opportunity_39217,Account_39217,Qualification,2026-09-26,91806
Opportunity_39218,Account_39218,Negotiation/Review,2026-07-19,88428
Opportunity_39219,Account_39219,Qualification,2026-05-14,32922
Opportunity_39220,Account_39220,Closed Won,2026-03-14,57766
Opportunity_39221,Account_39221,Closed Won,2026-09-29,37481
Opportunity_39222,Account_39222,Qualification,2026-03-09,22263
Opportunity_39223,Account_39223,Closed Lost,2026-06-06,58283
Opportunity_39224,Account_39224,Closed Won,2026-11-14,45419
Opportunity_39225,Account_39225,Negotiation/Review,2026-09-10,52187
Opportunity_39226,Account_39226,Proposal/Price Quote,2026-05-16,7621
Opportunity_39227,Account_39227,Closed Won,2026-07-21,39501
Opportunity_39228,Account_39228,Closed Lost,2026-05-30,82169
Opportunity_39229,Account_39229,Proposal/Price Quote,2026-11-19,96032
Opportunity_39230,Account_39230,Negotiation/Review,2026-07-25,66403
Opportunity_39231,Account_39231,Negotiation/Review,2026-02-13,56488
Opportunity_39232,Account_39232,Negotiation/Review,2026-03-18,41722
Opportunity_39233,Account_39233,Proposal/Price Quote,2026-11-04,71840
Opportunity_39234,Account_39234,Closed Lost,2026-08-06,82240
Opportunity_39235,Account_39235,Closed Lost,2026-01-18,85370
Opportunity_39236,Account_39236,Qualification,2026-03-19,13660
Opportunity_39237,Account_39237,Negotiation/Review,2026-03-20,92499
Opportunity_39238,Account_39238,Qualification,2026-04-20,24511
Opportunity_39239,Account_39239,Qualification,2026-10-15,73479
Opportunity_39240,Account_39240,Closed Won,2025-12-15,96472
Opportunity_39241,Account_39241,Qualification,2025-12-10,9327
Opportunity_39242,Account_39242,Closed Lost,2026-11-18,80369
Opportunity_39243,Account_39243,Qualification,2026-05-11,92384
Opportunity_39244,Account_39244,Qualification,2025-12-25,11906
Opportunity_39245,Account_39245,Qualification,2026-11-18,66072
Opportunity_39246,Account_39246,Closed Won,2025-12-21,54216
Opportunity_39247,Account_39247,Negotiation/Review,2026-07-27,92817
Opportunity_39248,Account_39248,Closed Lost,2026-03-26,81442
Opportunity_39249,Account_39249,Negotiation/Review,2026-04-04,17345
Opportunity_39250,Account_39250,Closed Won,2025-12-07,38730
Opportunity_39251,Account_39251,Qualification,2026-02-08,59599
Opportunity_39252,Account_39252,Proposal/Price Quote,2026-08-13,77903
Opportunity_39253,Account_39253,Closed Lost,2026-03-29,42810
Opportunity_39254,Account_39254,Proposal/Price Quote,2026-06-26,98895
Opportunity_39255,Account_39255,Qualification,2026-10-12,78570
Opportunity_39256,Account_39256,Closed Won,2026-05-01,6990
Opportunity_39257,Account_39257,Negotiation/Review,2026-04-10,64134
Opportunity_39258,Account_39258,Negotiation/Review,2026-05-23,90112
Opportunity_39259,Account_39259,Closed Won,2026-01-15,48573
Opportunity_39260,Account_39260,Closed Won,2026-01-25,25399
Opportunity_39261,Account_39261,Closed Won,2026-05-31,56703
Opportunity_39262,Account_39262,Closed Won,2025-12-11,84263
Opportunity_39263,Account_39263,Proposal/Price Quote,2026-06-15,25925
Opportunity_39264,Account_39264,Negotiation/Review,2026-05-11,24392
Opportunity_39265,Account_39265,Closed Lost,2025-12-19,75678
Opportunity_39266,Account_39266,Qualification,2026-07-29,65591
Opportunity_39267,Account_39267,Qualification,2026-10-30,78641
Opportunity_39268,Account_39268,Closed Lost,2026-02-16,25878
Opportunity_39269,Account_39269,Closed Lost,2026-04-05,42765
Opportunity_39270,Account_39270,Negotiation/Review,2026-04-25,70455
Opportunity_39271,Account_39271,Proposal/Price Quote,2026-04-13,72893
Opportunity_39272,Account_39272,Qualification,2026-06-21,92625
Opportunity_39273,Account_39273,Closed Lost,2026-01-24,47919
Opportunity_39274,Account_39274,Closed Won,2026-02-05,50441
Opportunity_39275,Account_39275,Qualification,2026-05-30,5805
Opportunity_39276,Account_39276,Negotiation/Review,2026-08-23,96532
Opportunity_39277,Account_39277,Closed Won,2026-08-25,16375
Opportunity_39278,Account_39278,Proposal/Price Quote,2026-05-27,60491
Opportunity_39279,Account_39279,Proposal/Price Quote,2026-01-12,85696
Opportunity_39280,Account_39280,Closed Lost,2026-07-11,94267
Opportunity_39281,Account_39281,Qualification,2026-08-04,94528
Opportunity_39282,Account_39282,Closed Lost,2026-04-22,93179
Opportunity_39283,Account_39283,Closed Won,2026-06-12,82048
Opportunity_39284,Account_39284,Negotiation/Review,2026-08-16,21224
Opportunity_39285,Account_39285,Qualification,2026-06-28,20319
Opportunity_39286,Account_39286,Closed Lost,2026-10-15,27483
Opportunity_39287,Account_39287,Negotiation/Review,2026-06-26,93207
Opportunity_39288,Account_39288,Negotiation/Review,2026-10-20,38701
Opportunity_39289,Account_39289,Negotiation/Review,2026-06-16,50189
Opportunity_39290,Account_39290,Closed Lost,2025-12-21,33919
Opportunity_39291,Account_39291,Negotiation/Review,2026-11-20,2777
Opportunity_39292,Account_39292,Proposal/Price Quote,2026-11-20,89445
Opportunity_39293,Account_39293,Qualification,2026-03-29,95718
Opportunity_39294,Account_39294,Proposal/Price Quote,2026-07-29,61564
Opportunity_39295,Account_39295,Proposal/Price Quote,2025-12-22,49034
Opportunity_39296,Account_39296,Qualification,2026-03-11,97972
Opportunity_39297,Account_39297,Closed Lost,2026-10-19,60950
